attr_1,attr_2,attr_3,attr_4,attr_5,attr_6,class
229.889099,32.75668,355.709137,105.475113,276.248077,29.15476,CH
232.155121,271.459015,410.581299,272.23703,277.016235,164.975754,CH
239.140121,0,358.660004,0,274.898163,0,CH
204.28656,248.909622,387.404175,284.622559,259.208405,137.186005,CH
271.035065,97.739449,393.204773,158.145508,287.200287,90,CH
268.868011,269.312073,366.455994,274.167847,280.492432,190.937164,CH
230.826782,112.729767,382.047119,145.866379,266.007507,106.826965,CH
253.663162,113.14592,404.223938,165.130249,270.780365,107.517441,CH
261.535858,90.917542,376.033234,169.920563,271.70755,87.783829,CH
237.286743,0,359.68042,0,268.732208,0,CH
263.827606,110.317726,369.134125,159.201126,258.435669,110.072701,CH
231.261749,116.709038,441.279968,114.437759,308.196381,241.580215,CH
249.561615,0,375.289215,0,316.101257,0,CH
253.491623,241.615402,372.263336,262.992401,287.141083,193.349426,CH
238.42189,0,365.427155,0,284.61377,0,CH
250.319794,116.726173,411.400055,163.441116,291.171783,111.126053,CH
228.254242,113.850777,372.613739,127.812363,276.920563,114.402794,CH
229.436264,0,348.310211,0,269.764709,0,CH
249.771896,229.58223,385.519135,238.449158,276.920563,131.308792,CH
199.459274,237.690979,377.597656,223.892838,281.623871,152.839783,CH
269.742462,59.203041,372.796204,127.412712,277.041504,64.257294,CH
208.124969,274.803558,341.234528,265.505188,288.570618,212.002365,CH
275.278046,55.226807,364.91095,118.270874,278.928314,53.037724,CH
263.077942,86.769814,366.292236,140.117813,274.322815,83.096329,CH
224.008926,140.630722,364.444794,157.136887,265.836426,112.769676,CH
257.701385,114.560028,416.019226,146.741272,273.853973,122.102417,CH
204.28656,165.701538,388.329742,176.082367,271.641296,157.848022,CH
227.035233,137.382675,375.287903,151.647614,270.748962,121.082619,CH
246.028458,83.528435,387.23764,149.254822,290.084473,81.344948,CH
240.070816,144.027771,383.600067,162.413055,269.966675,138.22084,CH
222.712814,120.037491,357.951111,127.015747,288.522095,130.736374,CH
218.524597,265.668976,343.840088,278.059357,291.317688,169.18924,CH
265.875916,134.64769,406.690308,135.635544,269.966675,153.264481,CH
262.345184,137.306229,379.602417,153.443802,258.660004,131.654846,CH
261.696381,156,368.598694,160.153046,272.124969,166.715332,CH
268.486511,31.400637,348.982819,71.867935,282.109894,27.294687,CH
239.384628,114.542572,394.467987,143.405014,272.303131,109.402924,CH
232.664993,200.002502,386.374176,198.214523,283.769287,121.313644,CH
250.065994,95.566734,381.861237,142.021118,289.981049,87.321243,CH
230.36058,130.648376,391.346405,166.652328,276.378357,118.511604,CH
210.318802,266.294952,401.429932,281.538635,285.308594,144.844742,CH
261.122589,0,352.852661,0,293.552368,0,CH
190.065781,274.142303,392.821838,233.122284,181.019333,270.968628,CH
277.521179,281.774719,390.3255,300.261566,272.919403,176.241318,CH
216.157349,85.375641,374.076202,104.580116,270.416351,80.956779,CH
232.398361,263.030426,401.287933,311.236237,284.738464,170.672195,CH
197.959595,272.682953,412.75296,259.763367,291.487549,132.018936,CH
216.538681,0,359.755463,0,283.635315,0,CH
210.791367,275.408783,400.03125,293.77713,269.492126,163.174759,CH
258.327301,224.501663,374.86264,260.499512,293.375183,166.628326,CH
235.732895,241.404221,399.340698,275.572144,267.748016,190.373322,CH
183.847763,263.153961,396.551392,269.920349,267.366791,144.201248,CH
240.916992,57.384666,377.708893,133.633835,283.704071,55.470715,CH
258.211151,30.083218,348.129272,99.62429,284.416962,29.410883,CH
273.248962,266.326874,413.917877,292.58844,267.2901,155.232086,CH
242.266388,0,362.829163,0,287.758575,0,CH
243.115204,265.932312,395.126556,279.546051,256.538483,157.965179,CH
255.85347,57.306194,378.2724,137.640839,276.920563,56.035702,CH
264.007568,271.280304,378.207611,265.33374,275.281677,212.454697,CH
209.028702,274.322815,400.224945,234.78714,259.976929,149.33519,CH
242.915619,82.680107,406.964386,143.892319,267.525696,80.919716,CH
267.254547,114.560028,408.002441,192.31485,278.095306,117.991524,CH
279.603302,280.912811,384.668701,256.639832,247.329742,233.944443,CH
265.505188,280.515594,359.243652,273.791901,279.293762,217.517822,CH
261.48996,0,355.879181,0,278.992828,0,CH
259.208405,0,364.824615,0,285.327881,0,CH
270.71756,0,320.632202,0,252.343018,0,CH
213.122025,102.927162,358.343414,122.711044,267.26767,101.607086,CH
230.670761,0,359.98056,0,281.767639,0,CH
270.702789,0,356.381805,0,285.524078,0,CH
257.388824,103.947105,365.875671,123.975807,269.208099,119.887444,CH
259.67865,29,338.303131,120.768372,269.942596,29.966648,CH
267.478973,0,337.653656,0,275.436005,0,CH
257.328583,54.083271,367.02179,120.805626,290.998291,53.075417,CH
228.063583,134.238586,383.450134,153.808319,264.820709,124.036285,CH
273.470276,81.400246,395.273315,110.453613,288.230804,80.610176,CH
235.847412,109.772491,410.670197,148.097946,266.917603,102.068604,CH
227.299362,125.706009,377.689026,144.277512,277.996399,102.941734,CH
253.996063,0,328.817566,0,273.738922,0,CH
234.887207,130.384048,372.518463,135.959549,261.39624,126.463432,CH
235.104233,110.022728,395.578064,141.50972,282.3349,105.209312,CH
217.609741,103.947105,400.861572,123.794182,269.703552,107.042046,CH
218.563492,120,355.035217,122.200653,279.034058,106.042442,CH
256.070313,85,340.872406,108.157295,263.696808,84.202141,CH
231.205536,102.4207,390.590576,125.514938,269,98.595131,CH
256.300598,112.507774,394.549103,144.100662,281.923737,108.894447,CH
241.834656,83.486526,352.495392,90.520714,250.922302,82.079231,CH
215.037201,116.846054,392.562103,119.1008,286.386108,112.538879,CH
237.741455,260.491852,352.618774,250.54541,275.943848,166.018066,CH
202.595657,123.434196,348.919769,138.408813,259.832642,75.026665,CH
202.054443,246.174728,372.542603,244.806046,267.016846,132.189255,CH
213.653931,79.711983,350.104279,88.526833,269.942596,70.519501,CH
204.599609,290.449646,414.059174,310.096771,270.490295,193.94072,CH
208.081711,162.049377,379.019775,281.442719,288.949829,213.677322,CH
246,292.745636,397.431763,368.555298,283.086548,126.889717,CH
238.522537,208.194626,314.820587,219.583694,259.624725,20,CH
216.540985,212.021225,334.563904,315.601013,284.92981,131.548477,CH
246.203171,0,392.317474,0,256.970825,0,CH
253.775497,244.902023,324.200562,252.857666,277.346344,171.143219,CH
288,269.046478,407.912994,314.72052,273.065918,142.042252,CH
269.235962,270.601196,289.69812,279.179169,224.610779,106.901825,CH
231.579361,109.329773,388.202271,145.206757,272.259064,94.302704,CH
125.717941,215.522614,348.932648,183.69812,158.773422,213.621155,CH
233.499466,255.765518,364.716339,237.002106,164.83931,162.984665,CH
297.121185,279.901764,371.601929,320.480896,283.282532,194.283295,CH
22.825424,272.117615,343.209839,73.082146,25,186.62529,CH
263.79538,310.001617,340.489349,188.308258,241.847061,55.578773,CH
272.970703,210.297409,391.107391,198.66806,284.60675,142.705994,CH
269.081787,244.883652,341.812805,313.536285,271.154938,195.412384,CH
249.883972,229,353.895477,281.822632,264.714935,160.112457,CH
267.172241,242.860046,356.534698,262.154541,263.615265,211.073441,CH
296.432129,182.42807,401.01123,215.837906,161.186234,148.946304,CH
193.313217,117,326.712402,123.490891,243.731415,109.077957,CH
191.002625,47.169907,343.726624,101.843018,267.03183,53.935146,CH
232.1745,180.878418,365.656952,204.804779,266.007507,128.31601,CH
171.128601,227.178345,374.891998,178.751221,108.811768,165.894547,CH
248.887527,249.050201,331.096649,281.348541,286.818756,121.655251,CH
262.19458,146.986389,317.705841,217.082932,259.942291,45.891174,CH
229.941299,240.353912,370.174286,261.093842,274.357422,145.031036,CH
254.974503,262.085876,326.718536,264.370941,223.394272,233.94017,CH
257.256683,158.473969,265.316803,202.56604,268.0914,104.403069,CH
149.164337,254.866638,384.43335,166.355042,111.830231,269.091064,CH
227.607117,71.867935,359.310455,136.058807,167.720001,66.850578,CH
295.940887,268.42691,421.278992,317.064667,283.790405,165.157501,CH
251.644592,239.00209,387.624817,147.959457,270.046295,10.770329,CH
201.695313,244.97551,377.724762,240.308136,272.016541,154.738495,CH
255.001968,166.385101,374.412872,241.478775,268.868011,183.469345,CH
193.992264,60.008331,353.510956,99.744675,271.827148,49.335587,CH
263.121643,68.029404,343.739716,81.492332,234.691284,71.700768,CH
219.476654,149.452332,370.028381,158.142334,272.523407,132.382019,CH
159.201126,244.789703,360.351227,198.093414,89.140335,261.451721,CH
128.249756,248.356598,372.839111,241.660919,156.262604,233.734894,CH
246,172.284653,360.16803,169.540558,269.742462,74.303429,CH
103.947105,278.217529,342.760864,103.87011,106.887794,244.624207,CH
0,258.007751,384.516571,0,0,270.362732,CH
86.977005,259.738342,366.612885,115.974136,81.884064,233.55513,CH
213.700729,170.155807,349.521088,194.617569,261.00766,130.923645,CH
244.591492,259.268188,319.452667,286.309265,259.493744,157.384872,CH
260.403534,215.935181,283.769287,243.232407,278.442108,119.004204,CH
274.963623,61.131008,337.250641,119.239258,276.812225,68.066147,CH
260.230652,82.073135,384.105469,99.040398,276.812225,83.216583,CH
249,243.022629,315.601013,282.124084,246.951416,143.756744,CH
264.196899,224.588516,264.092773,295.381104,273.875885,138.827225,CH
253.584305,253.242966,288.530762,309.302429,252.23996,192.520126,CH
128.249756,248.356598,372.839111,241.660919,156.262604,233.734894,CH
166.820267,272.530731,408.383392,201.228729,133.75351,193.062164,CH
182.570541,273.90509,373.064331,217.407455,164.784714,191.470627,CH
198.479218,282.888672,400.745544,256.743073,158.685226,187.480667,CH
0,307.375977,349.656982,0,0,317.064667,CN
0,299.285828,330.61911,0,0,281.00177,CN
142.705994,254.159393,269.874054,297.941284,197.040604,258.924713,CN
103.237587,318.926331,310.864929,333.802338,323.932098,316.436401,CN
131.855988,307.04071,326.459808,316.227753,313.383148,330.346802,CN
170.317352,262.230804,284.543488,277.634644,269.118927,297.472687,CN
171.8255,293.170593,308.600067,278.007202,290.139618,289.509918,CN
178.87706,264.068176,280.144592,268.972107,234.48027,287.902771,CN
179.047485,259.069489,297.112762,265.088654,269.757294,258.147247,CN
170.073517,258.017456,265.731079,273.300201,247.002029,335.037323,CN
173.277237,287.84198,273.148315,298.117432,280.257019,297.37854,CN
143.753265,344.013092,348.369049,314.531403,310.315979,300.193268,CN
157.622971,261.237427,266.480774,226.808289,214.021027,262.213654,CN
151.52887,307.058624,312.808258,290.027588,257.031128,292.774658,CN
148.71785,273.263611,281.519104,275.223541,273.263611,285.602875,CN
169.729202,256.704102,314.853943,270.691711,273.007324,289.171234,CN
176.920883,301.166077,290.24472,302.696228,287.141083,296.770966,CN
174.908554,248.364655,275.75351,272.943207,262.800293,299.786591,CN
0,284.964905,295.426819,0,0,297.899323,CN
165.517365,265.318665,254.238083,335.359497,260.19223,254.691971,CN
170.238068,257.122528,272.802124,246.398056,244.346069,267.306946,CN
168.629776,261.629517,274.308228,230.436539,231.216354,270.601196,CN
142.144287,317.455505,316.938477,322.615875,318.190186,322.009308,CN
184.96756,279.308075,281.60257,292.55426,292.24646,337.243225,CN
124.843903,282.063812,296.285339,284.042236,295.426819,299.13208,CN
148.003372,294.027222,323.125366,280.456757,278.632385,321.549377,CN
146.604904,255.548431,269.640503,206.494553,202.09404,271.70755,CN
145.773804,261.961823,284.42926,206.349213,187.275192,280.893219,CN
127.475487,332.121979,340.800537,348.127838,326.03833,334.185577,CN
156,320.039063,317.720001,363.446014,283.656494,344.622986,CN
0,293.537048,298.323639,0,0,303.819031,CN
146.441116,288.085052,303.059387,301.106293,310.227325,312.233887,CN
163.174759,264.092773,272.882751,312.385986,307.131897,337.456665,CN
188.74321,255.706863,268.001862,281.46048,274.634308,315.348999,CN
137.931137,299.006683,329.120026,301.59906,325.829712,307.834381,CN
150.840973,306.163361,310.272461,319.90155,323.001556,322.942719,CN
108.115677,309.161774,299.96167,359.580322,315.006348,304.401062,CN
164.514435,295.083038,314.084381,286.008728,299.793274,331.436279,CN
150.986755,274.767181,284.445068,279.958923,265.088654,292.658508,CN
165.423691,262.070587,269.536652,233.205917,227.178345,262.488098,CN
131.685226,328.152405,361.167542,323.222839,345.492401,334.731232,CN
137.295303,332.18219,334.282806,340.242554,336.715027,337.34256,CN
130.176804,288.99826,285.772644,325.743774,315.784729,314.860291,CN
162.111069,291.13913,297.168304,276.028992,278.869141,301.559296,CN
270.955719,332.773193,336.933228,409.646179,80.622574,330.28775,CN
94.725922,306.75235,352.525177,310.736237,359.577515,294.635376,CN
253.718353,314.101898,331.94278,313.856659,320.61972,324.784546,CN
106.976631,357.945526,327.807861,388.902313,350.7948,299.200592,CN
73.334846,302.988434,303.209503,308.637329,292.48761,343.840088,CN
149.816559,291.652191,304.016449,304.133209,312.443604,320.83017,CN
183.741669,262.122101,279.866028,266.542694,265.152771,327.670563,CN
198.436386,270.253571,292.061646,284.423981,291.21814,346.225372,CN
163.710114,275.029083,298.685455,275.637451,293.748199,301.212555,CN
118.186295,330.752167,335.959808,351.808197,360.455261,300.376434,CN
132.382019,327.299561,322.591064,332.067749,324.124969,326.055206,CN
165.746796,324.499603,343.110779,315.626373,317.420868,331.119324,CN
146.003418,316.071198,316.242004,326.973999,324.154297,345.114471,CN
130.188324,274.963623,286.006989,315.220551,329.206635,332.773193,CN
146.441116,323.303253,363.446014,325.467346,349.09024,333.588074,CN
122.918671,324.616699,287.005219,326.013794,289,310.233795,CN
99.929977,327.001526,331.108734,306.192749,305.368622,305.601044,CN
145.013794,321.126129,331.68811,311.088409,314.340576,350.821899,CN
82.097504,313.600067,321.498047,304.105255,307.148163,326.753723,CN
110.027267,313.193237,319.882782,320.0625,337.715851,333.208649,CN
142.425415,266.092102,272.369232,275.050903,229.058945,281.513763,CN
0,315.830658,330.552582,0,0,321.014008,CN
120.503113,320.62439,369.845917,335.657562,361.121857,325.31369,CN
317.416138,320.632202,332.776215,374.06015,18.439089,345.904602,CN
273.484924,334.368073,349.778503,364.790344,328.032013,366.324982,CN
0,261.39624,312.50119,0,0,282.251648,CN
0,342.912537,354.94928,0,0,312.028839,CN
167.299133,269.163513,285.944061,296.568726,294.86438,305.118011,CN
149.281616,286.698456,281.455139,317.800262,281.177887,285.212189,CN
213.859772,265.83078,282.816193,298.518005,281.016022,299.841614,CN
115.156418,260.929108,286.356415,283.557739,323.805511,273.239807,CN
255.001968,301.920532,296.637817,383.641754,57.628117,300.176605,CN
115.039124,264.189331,275.800659,314.162384,298.377289,310.470612,CN
165.081802,279.946411,286.246399,301.973511,281.186768,309.523834,CN
94.339813,285.926575,301.400055,340.988281,337.853516,305.439026,CN
150.615402,280.301636,302.337555,302.497925,292.308044,313.96814,CN
226.373581,257.637329,284.787628,251.055771,256.943573,253.061264,CN
181.554398,271.016602,291.568176,295.624756,269.742462,310.924438,CN
189.92894,279.302704,289.994843,293.470612,281.375183,292.911255,CN
179.836029,261.91983,270.512482,249.689804,249.451401,264.168518,CN
180.069427,288.027771,313.129364,286.434998,287.897552,295.101685,CN
118.511604,279.723083,321.006226,329.621002,327.001526,299.247375,CN
21.587032,269.981476,301.681946,319.377533,303.726837,291.595612,CN
152.052628,304.105255,321.124573,298.202942,303,305.491394,CN
166.087326,283.917236,286.295288,307.962646,296.027039,289.152222,CN
157.206863,288.085052,298.402405,283.381378,281.305878,302.73587,CN
133.633835,266.728333,283.386658,168.807587,295.243958,289.981049,CN
138.94603,302.12085,314.033447,292.745636,265.589905,303.726837,CN
160.701584,312.968048,330.92749,317.586212,326.259094,293.838379,CN
118.46096,347.005768,353.411926,332.073792,336.942139,309.627197,CN
144.25325,310.001617,334.846222,299.240692,320.632202,299.668152,CN
183.983688,270.416351,266.602692,292.479065,275.181763,290.738708,CN
138.809219,311.006439,316.180328,307.787262,307.717407,309.840271,CN
179.120071,301.200928,308.933655,319.69046,319.076782,324.007721,CN
156.217804,256.943573,286.754242,277.483337,271.812439,305.633759,CN
170.308548,305.001648,307.375977,305.026215,304.006592,330.262024,CN
141.548584,292.027405,297.93457,306.589294,309.467285,352.115051,CN
156.262604,324.302338,326.459808,326.583832,324.260712,307.026062,CN
149.58609,300.106659,318.78833,291.358887,301.059784,337.829834,CN
161.523987,338.332672,337.717346,341.458649,337.013367,305.983673,CN
150.655243,329.293182,328.032013,338.415436,330.202972,320.524567,CN
132.003784,318.157196,332.825775,327.287323,337.748413,318.403839,CN
152.397507,322.262329,341.502563,322.397278,337.083069,345.189789,CN
137.524536,293.068237,306.132324,334.463745,328.562012,335.037323,CN
136.821045,315.057129,338.586761,311.173584,329.328094,315.977844,CN
138,301.59906,309.234528,320.451233,322.248352,350.693604,CN
166.306946,303.059387,312.67395,290.991394,293.155243,345.9841,CN
0,328.987854,347.332703,0,0,334.246918,CN
150.850922,327.377472,323.396057,335.596497,329.013672,310.098358,CN
131.575073,316,325.613281,316.910095,321.309814,296.971375,CN
162.431519,312.014435,341.023468,313,326.847046,331.798126,CN
134.238586,329.341766,331.422699,326.203918,326.119598,352.184601,CN
142.284927,320.188995,332.746155,318.308014,310.161255,326.534851,CN
89.6772,311.464294,364.484558,311.284424,337.752869,343.15741,CN
178.263855,313.344849,310.56723,375.856354,325.983124,284.015839,CN
142.411377,299.173859,303.608307,374.706543,291.358887,329.07901,CN
142.144287,276.631531,307.275116,301.059784,295.286316,297.941284,CN
164.128006,341.298981,348.588593,410.147522,271.626587,318.675385,CN
112.294258,321.449829,345.861237,317.056763,337.201721,326.118073,CN
176.490799,279.001801,299.173859,292.55426,307.72879,350.770569,CN
136.29747,310.07901,313.04953,329.02887,314.758636,321.309814,CN
121.840057,346,339.425995,379.58136,301.424957,313.682953,CN
250.922302,309.820923,347.223267,346.417389,316.083862,329.569427,CN
116.297035,325.743774,337.148346,360.23465,333.802338,338.710785,CN
44.102154,327.739227,340.036774,310.937286,311.218567,355.195709,CN
149.753128,327.879547,330.800537,357.106415,354.005646,321.09967,CN
84.593147,362.022095,355.984558,359.68042,352.618774,305.109802,CN
136.652847,305.163879,337.91272,307.236053,330.650879,321.09967,CN
79.649231,363.067474,350.851807,381.525879,352.142029,314.91745,CN
130.633072,348.281494,362.277527,333.472626,340.906158,317.245972,CN
140.687592,320.001556,325.036926,334.215485,336.885742,355.373047,CN
101.980392,343.739716,369.134125,380.217041,366.394592,326.888367,CN
157.800507,299.407745,309.276581,440.692627,326.879181,347.047546,CN
275.75351,104.201729,396.667358,321.735931,349.656982,292.658508,CN
271.900726,295.570648,334.46225,298.82605,299.541321,328.246857,CN
282.455292,297.069031,296.233002,292.801971,287.027863,329.139801,CN
132.321579,280.829132,370.599518,301.370209,295.169434,321.03894,CN
258.118195,323.001556,343.576782,289.35965,303.080841,332.487579,CN
279.658722,314.097107,286.008728,304.213745,270.1185,302.29953,CN
0,307.375977,349.656982,0,0,317.064667,CN
0,299.285828,330.61911,0,0,281.00177,CN
142.705994,254.159393,269.874054,297.941284,197.040604,258.924713,CN
103.237587,318.926331,310.864929,333.802338,323.932098,316.436401,CN
272.919403,263.827606,263.096954,268.425049,264.092773,299.347626,CN
307.379242,276.365692,445.495239,260.96936,260.555176,304.217041,CN
308.18338,229.211685,285.280579,262.817413,246.073166,213.4104,CN
328.746094,278.792023,295.08136,281.412506,240.601334,241.337936,CN
325.903351,233.773392,268.315125,267.301331,253,255.384018,CN
131.855988,307.04071,326.459808,316.227753,313.383148,330.346802,CN
265.753632,335.089539,348.242737,320.777191,308.988678,332.448486,CN
170.317352,262.230804,284.543488,277.634644,269.118927,297.472687,CN
262.427124,241.513977,240.468292,254.34819,238.002106,324.530426,CN
171.8255,293.170593,308.600067,278.007202,290.139618,289.509918,CN
268.001862,306.217255,311.849335,298.564911,275.016357,311.642426,CN
270.490295,286.225433,261.48996,292.277252,263.01712,305.221222,CN
178.87706,264.068176,280.144592,268.972107,234.48027,287.902771,CN
179.047485,259.069489,297.112762,265.088654,269.757294,258.147247,CN
262.651855,251.205093,295.237183,264.367157,254.809738,326.686401,CN
170.073517,258.017456,265.731079,273.300201,247.002029,335.037323,CN
173.277237,287.84198,273.148315,298.117432,280.257019,297.37854,CN
143.753265,344.013092,348.369049,314.531403,310.315979,300.193268,CN
264.382294,321.474731,339.930878,365.08902,317.165558,321.054504,CN
277.49234,251.284698,266.608337,276.226349,267.046814,313.694122,CN
157.622971,261.237427,266.480774,226.808289,214.021027,262.213654,CN
269.862915,255.225388,277.353577,259.408936,258.642609,315.626373,CN
267.164734,227.035233,253.442307,281.852783,267.710663,234.269073,CN
151.52887,307.058624,312.808258,290.027588,257.031128,292.774658,CN
148.71785,273.263611,281.519104,275.223541,273.263611,285.602875,CN
169.729202,256.704102,314.853943,270.691711,273.007324,289.171234,CN
313.55542,284.987732,402.601532,329.953033,266.542694,310.257965,CN
280.046417,320.62439,345.144897,333.241669,290.931274,301.14447,CN
267.917908,276.20282,270.81543,302.292908,274.308228,294.821991,CN
272.303131,275.190857,239.754044,280.957306,241.132736,304.539001,CN
267.710663,261.428772,201.318161,296.013519,226.433212,241.298569,CN
176.920883,301.166077,290.24472,302.696228,287.141083,296.770966,CN
174.908554,248.364655,275.75351,272.943207,262.800293,299.786591,CN
0,284.964905,295.426819,0,0,297.899323,CN
165.517365,265.318665,254.238083,335.359497,260.19223,254.691971,CN
258.51886,309.612671,321.222656,379.971039,285.954529,283.402527,CN
260.001923,322.876129,295.061005,379.226837,314.014343,312.541199,CN
266.326874,296.427063,364.444794,326.735382,303.871674,318.686371,CN
282.179016,302.687958,325.055389,379.827606,291.602478,289.084778,CN
170.238068,257.122528,272.802124,246.398056,244.346069,267.306946,CN
294.328033,203.747391,262.213654,299.933319,237.30571,229.682388,CN
168.629776,261.629517,274.308228,230.436539,231.216354,270.601196,CN
142.144287,317.455505,316.938477,322.615875,318.190186,322.009308,CN
184.96756,279.308075,281.60257,292.55426,292.24646,337.243225,CN
281.341431,308.18338,335.089539,370.919128,308.371521,285.51181,CN
257.782867,309.583588,309.273346,299.861633,281.46048,319.976563,CN
124.843903,282.063812,296.285339,284.042236,295.426819,299.13208,CN
148.003372,294.027222,323.125366,280.456757,278.632385,321.549377,CN
146.604904,255.548431,269.640503,206.494553,202.09404,271.70755,CN
145.773804,261.961823,284.42926,206.349213,187.275192,280.893219,CN
295.746521,273.122681,404.316711,275.771637,257.606293,322.144379,CN
127.475487,332.121979,340.800537,348.127838,326.03833,334.185577,CN
156,320.039063,317.720001,363.446014,283.656494,344.622986,CN
0,293.537048,298.323639,0,0,303.819031,CN
146.441116,288.085052,303.059387,301.106293,310.227325,312.233887,CN
261.237427,308.804138,323.896576,328.977203,277.077606,325.731476,CN
163.174759,264.092773,272.882751,312.385986,307.131897,337.456665,CN
188.74321,255.706863,268.001862,281.46048,274.634308,315.348999,CN
137.931137,299.006683,329.120026,301.59906,325.829712,307.834381,CN
282.851563,267.824554,266.728333,283.656494,244.989792,211.49231,CN
273.658539,281.517303,282.936401,286.973877,266.12027,290.795471,CN
288.480499,258.089142,266.266785,357.14563,265.345062,223.087433,CN
280.028564,266.908234,273.380676,256.300598,258.559479,292.236206,CN
268.732208,268.001862,298.241516,267.013123,258.327301,315.784729,CN
278.677246,259.262421,266.85202,409.703552,274.410278,318.399109,CN
274.87088,270.839447,360.16803,308.098999,307.566254,315.407684,CN
276.115906,309.864471,375.161285,360.901642,314.585449,323.371307,CN
295.925659,275.566681,398.015076,278.727478,284.381775,293.298492,CN
275.414246,301.041534,297.139709,320.919006,285.917816,305.766235,CN
281.261444,309.864471,358.273651,331.267273,294.821991,323.748352,CN
285.954529,312.16983,288.626068,319.311768,291.247314,283.621216,CN
277.713867,287.569122,286.015747,307.167694,303.209503,300.166626,CN
150.840973,306.163361,310.272461,319.90155,323.001556,322.942719,CN
279.59436,225.441788,380.636322,266.174744,275.347046,298.91806,CN
108.115677,309.161774,299.96167,359.580322,315.006348,304.401062,CN
291.343445,237.244598,288.736908,277.074005,264.622375,224.269928,CN
310.744263,247.29335,384.610199,252.352921,254.442535,242.051651,CN
281.391174,247.878998,386.327576,263.321106,250.894394,300.128296,CN
295.880035,226.556839,247.648941,340.147034,274.401154,273.056763,CN
164.514435,295.083038,314.084381,286.008728,299.793274,331.436279,CN
264.439026,299.006683,283.00708,359.873596,293.509796,301.935425,CN
314.61087,259.187195,258.118195,403.279053,279.556793,294.613312,CN
150.986755,274.767181,284.445068,279.958923,265.088654,292.658508,CN
165.423691,262.070587,269.536652,233.205917,227.178345,262.488098,CN
278.368469,315.925629,344.768036,359.780487,299.260742,296.664795,CN
131.685226,328.152405,361.167542,323.222839,345.492401,334.731232,CN
137.295303,332.18219,334.282806,340.242554,336.715027,337.34256,CN
281.836823,315.217377,319.039185,355.984558,263.529877,284.85083,CN
127.800629,266.27243,331.843323,167.299133,257.007782,257.449036,CN
254.442535,273.177612,331.151031,300.672577,278.619812,301.915558,CN
282.063812,290.396271,303.797638,315.298279,303.199615,298.966553,CN
263.273621,278.890656,290.243011,288.530762,224.396973,220.857422,CN
262.011444,317.907227,316.172424,375.299866,282.251648,294.37561,CN
264.425781,300.106659,291.547607,259.586212,246.894714,322.490295,CN
280.665283,264.577026,253.047424,264.660156,229.490738,226.108383,CN
272.066162,256.704102,261.428772,272.156219,263.827606,233.137299,CN
266.737701,234,234.616714,244.174118,218.11235,199.090439,CN
260.6185,305.761353,287.264679,335.912201,308.02597,309.362244,CN
262.268951,284.015839,301.822784,264.229065,220.911743,216.092575,CN
267.239594,266.992523,300.043335,308.846252,243.632919,231.905151,CN
280.044647,269.267517,267.9776,300.975067,271.398224,220.635452,CN
277.72287,256.070313,257.217804,258.51886,217.892181,326.686401,CN
268.575867,276.211884,251.56311,313.51236,257.751831,176.173218,CN
268.016785,258.631012,250.049988,254.379639,238.134415,199.744843,CN
269.312073,320.655579,274.590607,309.00647,256.017578,282.405731,CN
269.564453,257.048645,244.182312,337.91272,304.236755,234,CN
259.094574,325.209167,347.174316,367.164825,312.057678,310.035492,CN
271.287659,21.931713,349.79422,363.637177,283.809784,303.288635,CN
281.476471,294.598022,303.935852,401.782288,65.551506,340.82547,CN
261.2164,338.97049,324.347046,342.071625,307.860352,333.767883,CN
258.383423,322.490295,342.246979,335.268555,290.946716,289.006927,CN
0,0,0,425.103516,267.441589,286.811798,CN
319.338379,88.955048,414.208893,447.966522,323.167145,322.578674,CN
112.800713,365.034241,330.189331,372.549316,279.23468,286.625183,CN
154.858002,227.982452,228.875519,303.726837,248.201538,203.002457,CN
269.519958,300.015015,276.956665,348.386292,242.687042,241.101639,CN
265.04718,324.99231,304.381348,352.956085,294.592926,300.793945,CN
299.282471,304.96228,308.755554,404.060638,188.859741,270.336823,CN
266.092102,328.146301,320.263947,364.638184,292.405548,297.087524,CN
135.09256,308.954681,305.576508,307.923706,295.169434,313.670197,CN
271.679962,323.88269,272.904755,383.803345,256.019531,255.162689,CN
302.881165,269.029724,220.61731,385.032471,219.665649,219.020554,CN
265.092438,313.255493,322.820374,386.419464,263.529877,261.583649,CN
257.419891,313.001587,346.052032,382.753174,267.402313,266.672089,CN
267.525696,329.358459,299.81662,365.924866,266.187897,263.837067,CN
285.364685,328.896637,295.819214,392.739105,262.001923,261.904572,CN
276.134033,312.846619,239.26973,387.001282,224.610779,223.65152,CN
268.555389,310.922821,299.541321,358.297363,267.725616,267.406067,CN
273.190399,312.285126,261.46701,399.941254,227.846436,227.002197,CN
272.464691,311.969543,274.220703,322.001556,246.661713,245.17749,CN
262.480469,298.859497,224.750977,329.660431,243,264.660156,CN
259.794159,322.95047,280.451416,322.373993,269.313934,314.413727,CN
299.774902,306.18457,281.040924,367.348602,191.128235,191.128235,CN
293.783936,315.293518,270.81543,336.554596,284.00705,306.205811,CN
267.525696,306.86969,296.708618,417.426636,271.326385,289.546204,CN
271.692841,322.615875,275.800659,344.058136,270.985229,269.462433,CN
290.44104,320.494934,263.600067,326.465912,246.531952,266.281799,CN
303.659363,354.2612,404.35257,432.417633,176.29805,290.833282,CN
