attr_1,attr_2,attr_3,attr_4,attr_5,attr_6,class
243.195389,300.52121,334.001495,237.928558,289.458099,237.474213,BHA
295.14743,282.708344,313.843903,249.28096,266.332489,264.017059,BHA
261.105347,248.0504,278.582123,374.322052,310.934082,232.243408,BHA
271.840027,226.108383,300.852112,200.808365,268.471588,214.058411,BHA
254.442535,251.001999,315.493256,358.70462,308.15094,226.973572,BHA
279.715942,249.579651,295.203308,206.118896,264.705505,201.248596,BHA
285.39447,196.084167,419.314911,189.433365,265.377075,195.412384,BHA
272.737976,207.021744,315.977844,197.294189,263.759369,248.557846,BHA
275.06546,249.002014,440.696045,200.242355,261.191498,249.098373,BHA
261.46701,256.017578,354.644897,228.186325,285.944061,281.655823,BHA
253.503448,212.037735,289.178131,275.408783,294.984741,181.705811,BHA
276.045288,266.608337,312.934509,219.993179,261.963745,227.431305,BHA
253.568527,296.588928,347.05188,236.139786,262.606171,258.09494,BHA
258.13562,282.044312,323.080475,245.489304,263.410339,299.200592,BHA
243.187164,294.027222,305.502869,251.310562,267.46402,241.81398,BHA
275.036346,253.970474,452.690857,209.059799,270.765594,253.875961,BHA
275.726318,252.031738,326.438354,239.641403,292.479065,287.987854,BHA
259.279785,236.019073,282.31189,336.251404,285.828613,227.607117,BHA
257.178925,255.706863,278.792023,369.120575,299.527954,222.08107,BHA
261.904572,258.007751,345.927734,224.899979,260.099976,264.121185,BHA
260.403534,293.462097,443.305756,229.995651,257.126434,274.781738,BHA
252.178513,303.690643,370.793732,333.793335,334.574371,182.937149,BI
194.465942,269.267517,377.06897,270.253571,330.541992,110.535065,BI
219.829483,292.98465,369.17746,317.553131,325.055389,145.055161,BI
141.031906,261.155121,353.402039,262.392822,287.043549,89.627007,BI
165.484131,308.103882,365.299866,318.562408,319.401001,145.055161,BI
190.538712,341.118744,373.562592,342.498169,322.055908,195.616974,BI
207.966339,339.70575,398.07663,370.994598,365.164337,199.123077,BI
184.678101,295.433594,378.042328,299.247375,333.636017,153.212265,BI
271.648682,290.764496,351.688782,318.653412,304.108521,175.171341,BI
255.837845,321.311371,403.073181,329.619476,329.460175,187.843018,BI
176.954803,317.529541,381.136444,366.349548,327.317902,257.419891,BI
164.58432,373.005371,415.751129,378.2724,373.642883,157.442047,BI
258.311829,366.006836,433.00116,381.958099,368.154846,187.384628,BI
237.75618,338.781647,406.591919,346.161804,355.05069,188.904739,BI
287.271637,315.699219,364.676575,344.470612,320.85199,185.324036,BI
219.428802,311.231415,398.282562,318.849487,353.645294,153.212265,BI
227.653244,304.304138,389.693481,337.338104,338.031067,205.975723,BI
175.513535,309.646576,386.246033,313.159698,353.503876,43.104523,BI
242.043381,335.626282,400.04126,334.053894,354.611053,150.053329,BI
272.809448,331.909637,368.897003,370.239105,324.376312,230.867935,BI
208.655212,299.08194,380.465515,313.847107,326.193207,173.458923,BI
221.415894,296.745697,380.426086,329.802979,341.480591,190.055252,BI
149.271561,315.298279,400.281158,324.616699,341.5289,134.260941,BI
143.282944,361.138489,414.67337,362.008301,343.642242,115.801552,BI
266.204803,358.669769,370.472656,392.739105,357.840759,193.912354,BI
160.240448,321.566467,372.83374,372.259308,351.005707,241.48085,BI
224.948883,307.327179,367.348602,327.566772,329.621002,186.123611,BI
136.484436,301.955292,389.313507,338.638458,373.16217,120.353645,BI
160.605103,314.820587,386.246033,343.110779,345.407013,210.040466,BI
201.325607,372.592285,407.82962,382.205444,337.616638,146.863876,BI
271.626587,370.39032,407.155975,383.469696,351.445587,180.421722,BI
211.702621,363,368.023102,409.132019,344.326874,193.126907,BI
215.473892,358.012573,391.829041,342.147644,341.146606,250.874466,BI
171.604202,343.281219,401.031158,359.477386,360.080536,188.557678,BI
136.003677,367.005463,420.097595,336.340607,323.586151,156.400131,BI
197.585419,353.510956,422.394379,349.116028,349.206238,164.793808,BI
197.327133,344.489471,398.968658,348.51828,349.242035,191.83847,BI
188.663727,354.031067,402.534485,365.775879,363.022034,218.10318,BI
170.880081,355.46167,384.948059,321.449829,311.160736,185.526276,BI
170.47287,359.012543,419.390045,367.48468,367.865479,107.480232,BI
167.299133,361.247833,404.218994,355.174591,351.027069,210.430511,BI
224.955551,343.421021,396.601807,347.869232,353.764038,162.603806,BI
193.424408,328.38089,369.207245,341.282867,323.001556,197.408203,BI
208.830078,343.471985,377.06897,327.085602,304.17923,165.051514,BI
181.069046,322.560059,381.419708,317.036285,307.104218,248.965866,BI
198.587509,331.882507,377.609589,329.619476,311.873383,250.018005,BI
135.192459,344.815887,377.605621,298.041931,283.451935,240.84227,BI
176.963272,340.288116,406.361908,321.446716,287.784637,154.573608,BI
87.658424,358.06842,401.123413,283.591248,282.214447,209.403915,BI
222.748734,355.950836,381.146942,321.726593,304.041107,221.605499,BI
106.404884,362.542419,407.225983,309.646576,315.268127,228.109619,BI
84.599052,322.158356,360.351227,241.867737,245.002045,204.501831,BI
130.873978,321.361176,350.385498,299.774902,283.289612,179.446365,BI
138.852432,340.777039,381.371216,327.72702,311.006439,166.41214,BI
201.692841,333.096069,390.032043,329.874207,297.284363,198.635345,BI
223.948654,341.093842,394.005066,334.940308,315.001587,194.257568,BI
204.401566,311.130188,381.376465,314.631531,293.01535,132.740341,BI
192.769287,291.290222,353.101959,292.249878,313.944275,133.154053,BI
183.371216,322.591064,383.27536,327.684296,327.184967,182.784027,BI
142.562271,322.038818,372.484894,261.725037,267.007477,189.274933,BI
191.230225,317.718414,349.322205,300.456329,312.257904,224.118271,BI
125.896782,332.487579,383.891907,295.611237,297.544952,180.753983,BI
207.279999,333.178619,346.446259,351.027069,317.984283,209.418243,BI
240.659515,352.029816,378.302795,355.332245,316.362122,242.260193,BI
111.004501,359.089111,411.588379,338.492249,336.037201,201.695313,BI
224.877747,359.272888,425.978882,351.411438,351.279083,182.148285,BI
95.692215,379.237396,417.968903,334.121246,334.861176,173.95401,BI
165.496231,355.360382,398.81073,363.918945,306.124146,133.80957,BI
155.080627,312.339569,383.254486,311.746704,295.264282,193.876251,BI
149.040268,324.746063,397.555023,327.575958,302.948853,133.454117,BI
153.83432,333.006012,384.187469,296.243134,289.559998,159.138306,BI
198.116135,0,379.989471,0,343.011658,0,BI
138.81282,302.696228,372.200226,312.193848,313.081451,150.233154,BI
226.366959,310.10321,399.5047,307.371124,333.444153,140.858078,BI
177.881989,317.025238,399.606049,318.611053,329.013672,151.052963,BI
170.238068,333.600067,362.794708,354.812622,350.022858,185.647522,BI
205.039017,310.025818,354.468628,318.49646,324.279205,161.418716,BI
232.165894,295.548645,355.68808,309.622345,323.519714,146.632187,BI
146.219009,301.53772,382.561096,309.103546,339.995575,114.214706,BI
130.138382,317.623993,405.940887,329.60733,329.074463,170.135239,BI
118.038132,330.311981,394.442657,352.022736,342.772522,113.863953,BI
146.342072,326.119598,397.434265,334.215485,367.227448,144.533737,BI
268.033569,337.001495,365.562592,405.276459,328.34433,237.118118,BI
125.602547,337.148346,421.864899,359.901367,382,123.794182,BI
126.210144,355.237946,426.203003,357.435303,356.035126,145.165421,BI
156.285004,309.467285,388.217712,333.73642,355.609344,160.975159,BI
178.28067,315.944611,404.901215,327.006104,377.270447,160.996887,BI
120.033325,334.940308,397.605347,359.233917,372.0336,119.037811,BI
114.982605,356.742218,409.890228,315.153931,351.205078,164.58432,BI
188.353394,345.765808,409.469177,361.221527,356.089874,187.64061,BI
150.903946,356.931366,379.885498,337.427032,338.036987,200.870605,BI
198.176682,331.868958,411.753571,337.09494,374.133667,157.876541,BI
77.665955,383.418823,429.605621,342.706879,342.772522,133.454117,BI
122.118797,380.963257,419.20401,344.947815,346.283112,155.724121,BI
82.006096,396.410156,434.802246,366.301788,364.137329,157.305435,BI
0,378.941956,414.844543,0,0,197.668915,BI
25.942244,369.059601,408.931549,279.402924,279.789215,202.249847,BI
210.097595,336.214203,380.43396,363.455627,343.925873,228.779373,BI
162.262131,316.951111,371.873627,294.477509,291.487549,229.889099,BI
206.184387,340.052948,364.878052,332.669495,316.077515,256.889069,BI
127.440186,332.35675,380.432648,293.245636,294.431671,276.701996,BI
94.191292,361.333649,392.001282,305.655029,288.444092,170,BI
167.334991,378.060852,413.885254,338.178955,338.094666,191.950516,BI
171.965118,365.308075,397.166199,334.33667,341,168.190369,BI
196.061218,327.230804,385.519135,353.861542,317.592499,233.623627,BI
190.044739,302.696228,341.247711,323.278503,296.575439,255.42514,BI
83.024094,335.287933,364.017853,264.820709,263.01712,218.013763,BI
187.0401,317.099365,366.012299,299.793274,281.945038,249.735855,BI
95.77578,331.41214,352.547882,235.440018,225.008896,192.585052,BI
200.94278,313.025543,376.88858,316.930603,340.248444,146.819611,BI
160.012497,322.448456,367.589447,287.005219,288.923859,233.07724,BI
133.180328,332.939941,372.989288,314.078003,313.193237,208.77739,BI
148.296997,331.850861,370.815308,342.06723,319.006256,166.481232,BI
191.63768,327.258301,390.160217,329.802979,346.671326,152.463104,BI
160.224838,336.013397,348.919769,315.317291,295.702545,171.420532,BI
135.801331,352.164734,391.153412,318.778931,316.056946,227.094696,BI
190.065781,261.48996,323.4888,275.697296,289.665314,152.947708,BI
130.418564,317.151398,355.249207,308.415314,285.00174,205.00975,BI
95.414886,317.20813,400.769257,317.657043,317.157684,117.33712,BI
148.222809,320.039063,382.883789,324.299255,328.074677,149.093933,BI
240.393433,337.871277,369.8013,365.005493,345.676147,263.797272,BI
163.110397,309.380035,391.030701,325.541077,342.58429,171.813858,BI
205.54805,306.367432,386.173523,311.464294,345.071014,106.042442,BI
137.20787,324.211365,391.760132,307.118866,311.078766,172.652832,BI
158.483444,244.591492,343.034973,259.069489,298.015106,117.68602,BI
205.827591,295.042358,366.989105,303.48642,324.168152,167.047897,BI
210.793732,334.755127,389.708862,363.352448,338.71521,248.863419,BI
265.005646,333.408173,378.22876,382.604248,343.460327,257.437378,BI
194.743423,284.85083,364.588806,306.646362,329.297729,179.888855,BI
163.012268,320.145294,393.513672,339.241791,342.093567,229.889099,BI
177.504929,303,370.567139,313.461334,324.729126,205.406906,BI
174.025864,300.106659,378.38736,311.642426,353.0354,185.326736,BI
250.007996,311.411316,365.656952,316.180328,340.094116,164.596481,BI
112.751938,322.367798,387.191162,258.30603,317.014191,144.013885,BI
190.939774,320.351379,389.219727,334.551941,352.274048,173.487747,BI
177.552811,329.123077,399.340698,335.81543,357.20163,170.41713,BI
191.859329,331.02417,404.724609,335.335663,350.955841,149.933319,BI
127.318497,308.274231,381.167938,276.486877,274.007294,171.991272,BI
170.601883,323.4888,384.731079,322.038818,338.39621,167.720001,BI
191.509796,306.6203,367.869537,348.140778,325.170715,228.475388,BI
106.30146,346.14447,392.451263,321.309814,289.442566,150.764725,BI
257.116699,340.248444,397.555023,337.235809,342.89502,180.568542,BI
166.373077,339.02359,398.393036,348.569946,360.401154,166.003006,BI
193.662079,318.001587,384.346191,320.26239,323.445526,147.827606,BI
176.388779,323.02478,410.342529,327.928345,320.001556,175.045715,BI
132.563187,327.470612,395.223999,323.896576,310.07901,154.858002,BI
156.064087,315.057129,382.231598,309.782196,293.981293,169.186295,BI
183.534744,325.498077,373.947845,333.294159,345.144897,163.370743,BI
182.002747,330.296844,384.984406,334.071838,341.287262,152.397507,BI
234.002136,357.0224,371.877655,356.237274,317.30899,203.494476,BI
179.610687,339.328735,406.754211,338.053253,348.51828,133.686203,BI
184.361053,344.326874,401.01123,355.584015,358.240143,199.812408,BI
214.853439,329.013672,370.53476,331.798126,319.757721,147.322769,BI
218.888092,338.478943,362.745087,357.614319,329.001526,217.112869,BI
125.924583,329.88028,383.105743,292.796844,289.45639,174.048843,BI
207.954315,335.858612,393.092865,347.47229,288.693604,163.003067,BI
174.289993,361.465088,403.291443,325.382843,318.454071,206.206207,BI
211.473404,316.539093,355.832825,318.198059,315,210.874374,BI
205.847031,321.311371,405.311005,328.896637,351.404327,166.709335,BI
182.010986,264.200684,357.106415,276.045288,315.158691,161.987656,BI
224.180725,268.0914,369.821564,271.140198,321.65976,168.813507,BI
223.897293,300,386.803558,293.858795,322.893158,119.037811,BI
173.002884,322.099365,393.273438,332.737122,354.069214,197.131943,BI
171.233765,337.120148,407.315613,340.076477,345.013031,143.387589,BI
165.221069,298.241516,381.278107,324.99231,335.023865,170.844955,BI
232.417725,309.058258,405.356628,312.116974,340.777039,97.005157,BI
166.544281,268.225647,364.91095,279.485229,335.721619,102.552429,BI
161.245148,344.071228,407.835754,344.569305,333.839783,170,BI
147.871567,329.218781,414.451447,321.054504,317.039429,165.024246,BI
180.767807,324.186676,398.448242,316.425354,313.102234,175.308304,BI
124.779808,362.405853,412.171082,324.746063,327.220123,177.721695,BI
151.433151,342.229462,372.486237,343.013123,318.512177,161.987656,BI
137.2771,337.520355,385.379028,301.14447,292.249878,218.833267,BI
122.449989,339.807312,390.530396,281.21521,281.300537,184.629364,BI
171.478867,329.83783,366.611511,302.208527,299.135406,195.941315,BI
257.841034,346.439026,392.49585,360.934906,337.295135,267.540649,BI
225.077759,246.292511,356.439331,246.089417,293.819672,150.266434,BI
187.00267,294.852509,367.604401,296.060791,315.458405,201.853912,BI
172.14238,270.149963,366.50238,278.792023,297.417206,143.265488,BI
206.958939,297,398.453247,297.699524,329.36908,153.561066,BI
195.358643,306.235199,392.237183,307.1026,349.211975,141.534454,BI
258.069763,285.343658,385.389404,306.307037,312.435608,222.144104,BI
210.447144,278.312775,360.223541,285.954529,326.075134,172.70784,BI
203.184647,301.663727,385.716217,301.955292,313.065491,191.650726,BI
182.455475,269.046478,345.114471,280.829132,296.420319,190.420593,BI
150.206528,322.820374,401.676483,322.397278,327.074921,173.565552,BI
211.782913,300.426361,400.910217,302.233368,336.300476,155.415573,BI
198.56485,304.080566,382.827637,306.57135,355.844055,160.853973,BI
218.057327,349.755615,399.395782,361.110779,354.005646,230.705444,BI
282.081543,321.03894,380.447113,317.97171,333.649506,194.164871,BI
233.205917,332.001495,388.870148,327.152863,329.969696,216.621796,BI
193.126907,311.809235,376.276489,332.661987,331.058899,215.594528,BI
181.463501,315.407684,375.299866,339.524658,334.383026,219.993179,BI
201.308228,285.772644,415.597168,280.080353,343.371521,46.615448,BI
262.177429,285.296326,363.902466,297.968109,308.967621,192.416214,BI
232.658554,275.655579,336.481812,301.975159,284.253418,195.071777,BI
285.553833,307,372.714355,309.07605,317.720001,205.645325,BI
228.652573,292.438019,392.045929,274.17514,298.931427,100.623062,BI
234.341629,279.517456,366.455994,282.708344,311.178406,144.013885,BI
277.848877,299.13208,325.484253,361.845276,290.552917,218.87439,BI
0,261.55304,387.671265,0,0,273.760834,C
0,276.486877,367.91983,0,0,258.321503,C
0,257,393.723267,0,0,267.525696,C
0,264.200684,396.763153,0,0,246.829895,C
0,279.508484,398.327759,0,0,259.237335,C
0,268.007477,418.248718,0,0,242.5634,C
0,271.361389,388.239624,0,0,277.481537,C
0,257.629578,393.045807,0,0,264.984894,C
0,254.232178,416.51532,0,0,267.619141,C
0,256.704102,401.838287,0,0,246.221451,C
0,269,407.946075,0,0,248.853363,C
0,275.465057,402.677277,0,0,271.670746,C
0,263.427399,358.208038,0,0,228.862411,C
0,265.482574,380.552216,0,0,257.406281,C
0,276.134033,415.808838,0,0,282.469482,C
0,266.992523,405.405975,0,0,227.774017,C
0,284.381775,413.734222,0,0,217.720001,C
0,262.488098,422.27124,0,0,268.28717,C
0,284.634857,431.863403,0,0,254.788147,C
0,256,421.825806,0,0,284.485504,C
0,274.007294,387.587402,0,0,263.427399,C
223,320.806793,391.760132,333.793335,280.777496,278.887085,C
0,262.093506,356.854309,0,0,274.565125,C
0,268.60379,406.527985,0,0,281.923737,C
0,262.225098,410.274292,0,0,234.046997,C
0,273.148315,398.9599,0,0,263.400848,C
0,274.410278,384.832428,0,0,240.559769,C
0,268.186493,366.292236,0,0,274.127716,C
0,279.159454,374.076202,0,0,248.744843,C
0,268.001862,431.292236,0,0,256.908539,C
0,271.412964,404.820953,0,0,224.964447,C
0,275.58847,376.350891,0,0,297.015137,C
0,268,368.154846,0,0,275.072723,C
140,256.03125,328.80542,158.382446,135.09256,311.448242,C
0,278.088104,370.793732,0,0,265.241394,C
0,271.827148,380.426086,0,0,254.28331,C
0,260.432343,358.537292,0,0,247.929428,C
77.103828,267.824554,309.014557,210.152328,71.840103,304.415833,C
0,259,373.355072,0,0,229.455872,C
131.97348,255.384018,308.609772,287.141083,124.663544,315.093628,C
0,272.4133,404.665283,0,0,265.307373,C
0,257.001953,372.945038,0,0,242.033051,C
0,271.889679,365.261536,0,0,260.547485,C
148.222809,263,338.155304,304.644043,143.568802,322.055908,C
191.018326,260.863953,352.966003,315.558228,181.245697,320.095306,C
0,272.4133,398.301392,0,0,256.265472,C
0,270.253571,385.519135,0,0,235.280685,C
370.163483,262.291809,376.90451,150.764725,74.242844,280.871857,C
200.900467,275,338.18634,298.464417,198.861755,330.977325,C
202.595657,268,345.579224,305.01474,191.760269,314.72052,C
0,272.117615,370.742493,0,0,264.803711,C
132.09845,263.94696,304.453613,228.054825,127.098389,310.362701,C
179.627396,263,309.079285,280.174957,170,326.793518,C
178.084244,262.992401,294.923706,292.656799,175.934647,336.609558,C
228.705048,278.524689,311.295685,316.189819,213.600098,333.26416,C
0,279.028687,369.329132,0,0,262.230804,C
208.614471,255.096054,312.160217,280.19458,205.995148,324.612091,C
200.249847,255.556259,321.753021,265.544708,200.564209,301.728363,C
200.449493,277.96582,351.069794,326.827179,194.535339,336.772919,C
142.031693,264.484406,316.741211,239.301071,144.837845,289.830994,C
204.159256,270.440369,324.163544,316.056946,191.971359,315.42511,C
249.256897,266.608337,310.497986,337.544067,242.099152,364.343231,C
267.9776,265.668976,323.50116,320.15152,250.459579,320.663361,C
197,247.072861,290.518494,221.056549,192.065094,306.437592,C
194.612442,259.123535,299.294159,307.688141,185.526276,326.259094,C
0,279.016144,350.75061,0,0,249.945999,C
257.116699,270.473663,352.5578,348.420715,247,327.053497,C
211.340958,263.685425,303.151764,283.584198,198.758652,317.039429,C
246.775208,272.360046,315.52655,325.09845,232.862625,342.965027,C
189.264359,278.582123,365.77179,285.889832,185.585556,333.208649,C
247.945557,270.024078,340.602417,352.200226,239.770721,331.639862,C
195.726852,273.148315,350.351257,292.865143,188.16217,320.338898,C
209.258209,277.129944,357.974854,309.741821,202.277039,329.511749,C
225.228775,264.848999,333.001495,299.48288,219.271515,323.335724,C
173.902267,273.760834,305.439026,316.077515,175.513535,328.937683,C
232.690781,274.016418,326.879181,276.956665,228.186325,282.237488,C
0,265.813843,368.408752,0,0,250.880447,C
235.127625,253.221252,310.367523,268.315125,223.912933,309.234528,C
180.825882,278.887085,301.159424,314.453491,177.609116,311.642426,C
141.014191,239.7603,320.663361,191.002625,146.577621,297.712952,C
226.00885,284.401123,371.940857,41.761227,20.248457,259.187195,C
0,271.189972,382.576782,0,0,206.194077,C
197.820633,255.642334,325.281403,277.146179,189.92894,338.023682,C
190.023682,258.125946,297.605438,207.118317,183.273026,305.64032,C
0,275.10907,382.733582,0,0,275.327087,C
378.00528,268.689423,372.699615,173.487747,147.217529,232.551071,C
0,270.453308,379.79599,0,0,258.992279,C
0,283.769287,378.38208,0,0,225.641312,C
0,275.138153,373.134033,0,0,280.401489,C
0,275,398.493408,0,0,276.508575,C
0,253.954727,397.434265,0,0,271.400085,C
0,259.110016,406.016022,0,0,239.852036,C
0,273.411774,413.359406,0,0,272.207642,C
0,277.041504,401.937805,0,0,243.993851,C
0,272.470184,410.670197,0,0,261.093842,C
0,256.158142,398.558655,0,0,261.2164,C
0,279.973206,403.832886,0,0,211.357513,C
0,263.427399,406,0,0,252.871506,C
0,260.432343,386.517792,0,0,231.969818,C
0,273.788239,398.704163,0,0,210.261749,C
0,256.425415,381.146942,0,0,241.018677,C
0,257.126434,374.209839,0,0,252.43811,C
0,263,375.474365,0,0,294.592926,C
0,256.78006,396.002533,0,0,263.837067,C
0,278.513916,420.315369,0,0,250.217911,C
0,270.780365,414.342865,0,0,241.615402,C
0,260,407.942383,0,0,265.706604,C
0,273.336792,386.419464,0,0,269.29538,C
0,269.898132,397.645569,0,0,260.403534,C
0,271.587921,440.20224,0,0,234.917007,C
0,276.523041,403.981445,0,0,272.616943,C
0,260.84671,348.826599,0,0,275.045441,C
55,268.663361,288.466644,107.042046,46.097721,292.438019,C
0,276.631531,401.38385,0,0,241.006226,C
0,277.050537,376.223328,0,0,279.651581,C
0,257.031128,381.965973,0,0,254.031494,C
0,276.524872,390.363922,0,0,269.091064,C
125,269.818451,289.830994,148.121567,116.348618,306.138855,C
164.477966,266.129669,292.617493,309.845123,169.779266,342.94751,C
156.156967,257.782867,304.236755,231.175262,155.823624,322.007751,C
227.369736,263,301.310486,345.635651,219.020554,349.313599,C
0,269.312073,381.131226,0,0,255.976563,C
0,266.084564,382.733582,0,0,297.865753,C
0,259.372314,370.621094,0,0,279.608643,C
104.93808,260.19223,285.327881,286.211456,98.488579,319.789001,C
0,261.093842,393.27597,0,0,275.036346,C
129.065872,261.612305,330.493561,279.028687,122.004097,330.770325,C
253.284424,259.372314,315.293518,387.408051,374.232544,153.062073,C
249.801926,0,393.629272,0,276.508575,0,C
259.156311,166.192657,319.249115,374.076202,326.111938,75.591003,C
256.743073,0,349.326508,0,310.850433,0,C
265.813843,0,382.404236,0,276.682129,0,C
220.102249,0,346.417389,0,287.628235,0,C
255.237152,204.924377,333.054047,410.670197,391.081818,131.89389,C
273.183075,299.095306,362.927002,407.520538,362.571381,196.430649,C
248.485413,0,307.847351,0,296.78949,0,C
262.408081,256,348.051727,107.935165,294.271973,20.518284,C
254.196777,358.711578,388.094055,153.052277,291.893829,63.513779,C
246.245819,172.965317,288.724792,368.647522,284.903503,144.779144,C
253.712433,0,368.023102,0,301.763153,0,C
251.161301,253.292328,297.69278,382.049744,348.885376,174.269913,C
245,0,387.671265,0,294.516541,0,C
251,262.800293,308.577393,232.297226,256.322052,220.655838,C
245.814972,105.11898,266.940063,333.054047,337.09494,8.246211,C
261.690643,0,393.401825,0,271.116211,0,C
256.499512,0,382.883789,0,273.130005,0,C
238.304428,0,392.821838,0,302.47644,0,C
273.875885,0,382.576782,0,256.195251,0,C
249,98.045906,313.682953,336.334656,316.056946,47.095646,C
237.035858,0,360.284607,0,307.936676,0,C
265.505188,0,368.274353,0,260.099976,0,C
230.234665,0,334.786499,0,273.879547,0,C
244.051224,0,367.720001,0,265.198029,0,C
258.427948,191.512405,292.138672,208.254654,256.743073,171.656631,C
247.808395,197.648682,287.617798,205.992722,256.281097,164.304596,C
268.486511,258.984558,326.585358,84.581322,281.220551,20.518284,C
240.869263,145.279037,319.105011,148.92952,275.089081,136.341476,C
259.113861,245.283508,276.927795,254.420914,262.688019,180.161041,C
262.880188,0,353.114716,0,269.072479,0,C
260.848602,115.004349,300.268219,252.097198,312.712341,76.896034,C
280.959076,0,388.789154,0,252.871506,0,C
259.113861,223.215149,328.746094,220.077255,250.319794,184.173828,C
247.291321,256.329865,283.063599,259.279785,265.911652,188.223267,C
243.166611,158.050629,324.006165,48.010414,291.001709,7.615773,C
270.512482,0,313.210785,0,301.37851,0,C
265.746124,168.359741,293.715851,175.801025,256.095673,129.988464,C
176,47.801674,306.936462,272.970703,251.525345,42.190044,C
190.779984,268.843811,320.220245,294.7677,180.269241,316.006317,C
267.570557,223.886139,272.045959,249.801926,283.557739,217.830215,C
238.321213,133.060135,302.352448,139.742615,271.035065,149.682999,C
185.528976,157.537292,319.832764,329.341766,277.713867,109.658562,C
246.343262,241.81398,340.147034,369.499664,276.318665,200.638977,C
239.415955,284.184784,337.360352,201.853912,296.467529,187.267181,C
228.370316,201.853912,346.226807,362.751984,321.864868,113.137085,C
199.970001,289.027679,360.034729,96.462425,295.940887,28,C
261.925568,144.128418,314.874573,209.380035,261.39624,120.933868,C
252.23996,0,315.686554,0,299.933319,0,C
254.196777,221.65062,327.566772,381.540314,326.663422,138.755173,C
257.689728,157.40712,312.193848,385.046753,353.305817,85.23497,C
218.123825,0,324.200562,0,305.360443,0,C
255.274368,193.829819,287.795074,392.475464,323.63559,97.020615,C
212.36055,0,344.607025,0,286.434998,0,C
249.242859,265.339417,277.721069,433.719971,400.256165,149.933319,C
260.432343,203.710587,302.641693,382.550659,340.270477,92.358002,C
243.731415,0,348.282928,0,310.601044,0,C
250.798721,0,345.962433,0,300.128296,0,C
178.241409,26.076809,337.51593,260.622345,314.281708,25.179358,C
247,247.072861,340.82547,375.033325,372.871277,133.461609,C
243.821655,0,381.871704,0,286.782135,0,C
250.161942,0,340.653778,0,316.362122,0,C
222.427521,0,379.802582,0,302.03476,0,C
253.197556,0,383.91925,0,312.417999,0,C
211.340958,226.71788,339.487854,363.58905,340.565704,133.75351,C
245.399673,0,362.74646,0,291.13913,0,C
251.161301,0,376.430603,0,297.112762,0,C
235.535553,76.419891,316.180328,305.591217,306.349487,14.764823,C
249.32309,0,405.405975,0,283.289612,0,C
260.049988,211.28653,309.23291,386.207184,291.563019,153.639191,C
257,0,381.136444,0,277.996399,0,C
260.693298,0,374.555725,0,287.57782,0,C
149.164337,254.866638,384.43335,166.355042,111.830231,269.091064,CH
277.908264,294.334839,408.667358,264.841461,139.301834,268.828949,CH
113.84639,281.46936,376.563416,132.018936,109.274879,252.960464,CH
195.327927,264.367157,398.177094,200.084976,112.609947,216.760239,CH
100.895988,273.221527,376.191437,120.370262,58.523499,267.379883,CH
216.342316,276.134033,391.062653,254.880371,165.469025,225.966812,CH
164.234589,280.864746,390.231995,206.651886,124.811859,201.375275,CH
205.360657,274.182434,343.803711,220.229431,112.178429,240.503632,CH
159.138306,274.854492,376.90451,168.181442,106.531685,233.111557,CH
212.07782,283.098907,365.098602,242.156967,122.413231,243.166611,CH
168.715744,285.770874,386.339233,214.972092,89.274857,221.995499,CH
79.906197,261.480408,370.384949,93.536087,76.216797,264.881104,CH
154.149277,259.509155,391.173889,189.274933,106.831642,236.298538,CH
146.986389,256.970825,400.382324,175.316849,97.739449,234.974472,CH
210.544525,262.819336,407.180542,239.240463,125.159897,235.790161,CH
108.060165,279.177368,387.258301,175.353928,90.801979,251.477631,CH
125.143921,256.035156,390.448456,129.282639,139.312592,260.376648,CH
183.521118,291.302246,393.055969,171.572144,189.623306,232.361786,CH
195.166595,287.33429,381.760406,222.854218,132.619751,227.178345,CH
97.867256,274.657959,378.593445,111.485428,89.988892,259.123535,CH
197.428467,277.308502,374.86264,232.034485,163.615402,240.168686,CH
197.952011,277.713867,409.718201,228.569458,112.254173,219.440201,CH
262.053436,274.083923,409.121002,284.597961,209.389587,222.946182,CH
113.951744,271.412964,375.449066,129.247818,106.023582,246.018295,CH
243.195389,282.603973,397.146057,278.001801,129.02713,215.232437,CH
92.179176,271.974274,382.953003,132.196823,81.835197,261.818634,CH
136.058807,256.265472,420.576996,179.234482,127.561752,259.924988,CH
226.276382,271.900726,418.846039,257.266388,146.69696,204.012253,CH
207.504211,288.542877,370.621094,205.905319,193.041443,272.523407,CH
190.378571,283.196045,373.737885,210.888596,146.768524,198.486771,CH
185.585556,275.281677,396.840027,225.966812,118.84864,212.00943,CH
220.127243,270,403.685516,237.966385,124.61541,284.200623,CH
130.740204,270.780365,399.23175,145.151642,126.150703,272.038605,CH
202.180618,263.685425,399.90625,248.31633,126.775391,255.264572,CH
197.060898,277.994598,386.462158,204.831635,117.273186,182.321152,CH
218.215485,278.160034,369.153076,181.107697,154.353485,248.905609,CH
81,265.11319,357.945526,159.260788,106.381386,231.244461,CH
227.951752,274.331909,378.318634,268.495819,178.717651,237.806641,CH
156.016022,261.354156,391.260773,169.283783,158.927658,249.20874,CH
91.586021,266.308105,383.093994,145.096527,107.517441,231.872803,CH
232.699371,285.236755,361.845276,250.199921,209.609161,205.119476,CH
208.24025,262.154541,390.128174,224.289993,132.370697,246.840027,CH
